review_id,user_id,business_id,stars,date,text,useful,funny,cool
Ha_nDlE4kBET2JL6yGJ-wA,YGK0hNTDD-eLXSA0ZdqYrQ,ZCQa7CJxZ-53Zxd_pobWug,3,2012-09-10,"I stayed at the Paris Hotel over the Labor Day weekend. After we checked in and unpacked, we were jonesin' for some grub and this was the first restaurant we saw in the lobby. The menu was basic but attempted a pseudo French flair to make it appear as though it was a step above a run-of-the-mill restaurant. But the location being situated smack dab in the middle of a noisy, heavily trafficked lobby, and the quality of food did little to convince me. 

I had the seared tuna salad. The tuna was absolutely overcooked and the potatoes were very large and seemed shoved into the salad along with the unruly green beans. The glass of Riesling was ok. Granted, the service was adequate and they do make an effort to capture the look of a Parisian cafe (blue painted skies and random Parisian decor) but the hectic atmosphere overshadows all. This is great for a quick and somewhat inexpensive bite but certainly not the creme de la creme of Vegas' culinary offerings.",0,0,0
ai9a192Kn3dfMzQhlmFCHg,j8EHmuebLe8avjeFqrL0eg,rnCkjgSojs5wqCaeyKoAVg,3,2010-03-06,It may not be the nicest looking place in town but you can't beat Ray's pepperoni - delicious!  I've had better luck with whole pies vs the standalone slices; don't know why.  Maybe they've just been sitting out too long.,2,0,0
7mnQBETU0DXQ9DK8aYjjjA,a-Mo7Ipu_c5y21mmg0-F7g,dVhGY-mNwTWQzK01Zxuclw,1,2017-11-23,"This place is a Chinese tourist trap. It's Overpriced with bad service!!!  I ordered Cumin lamb(mostly fat) 孜然羊肉全是肥肉 for $14.99, green vegetable 清炒A菜生菜$12.99 (the waitress put $14.99 on the bill, I questioned her about the price since it was showing Seasonal vegetable without price tag on the menu. She confirmed it's 14.99 and rushed me to pay. I went straight to the boss coz it's Ridiculously pricy for a simple veggie dish. Boss said $12.99 and instead of apologizing for her ""mistake"", he simply handed me $2 cash for the refund and shoved me away. Overall, I had to pay $42 for cumin lamb孜然羊肉, green veggie清炒A菜 and rice noodle过桥米线. I'm sharing the copy of my bill so you don't have to be ripped off.",0,0,0
NuvUX0gf4KSdrL346xZSYg,48sPSKZ2JZZMgc1QyU961A,DXlDzOcpdUE_F21tok0fgw,3,2010-07-13,"This is only our 2nd Cirque show. Was good......we were expecting a little more acrobatic show. I wish I would've read through the reviews more thoroughly. Compared to Zumanity.....Zumanity is WAY better!  We can't wait to come back to Vegas & see Mystere......we were told it has more action.  KA has a very nice storyline, more of a theater show.  We took the kids (age 10 & 11) & they LOVED it!  Register as a Player's Club member at the MGM for B1G1Free tix!!  It was cheaper w\/the Player's Club deal for 4 of us than with the 40% discount for staying at The Signature Suites.  It was a good show, the rotating stage is cool, but just lacked a lot in acrobatics.  CDS did a great job w\/the promos.......looks like it's more action packed than it is.",0,0,0
ztZgw6ZXPnIPjZ00uwzusw,BYqs6_rA0V0BfTpOKPsOPg,WUPEnedS_8si30yy4lwcAQ,2,2016-06-10,"This company is designed to take advantage of vulnerable people: those new to the city or just plain poor. In addition to the deposit, you are required to pay three months of rent before signing up (first month and the last two months). When you pay the deposit online, they charge you transaction fees on top. The apartments are old and in crappy shape. Of course, pictures on their site are ridiculously low-quality so the many flaws are concealed. Maintenance requests are responded to, but the repairs are usually half-assed rush jobs that you have to call again to fix. In fact, the very day we moved in, the front door lock was non-functional. You could give the locked door a light push and it would swing open! Many times, they have cut water off without warning in the morning, so if you gotta brush your teeth or take a shower, tough luck. They do warn you in advance that each apartment pays a percentage of the gas bill (based on the number of bedrooms), but you won't know how crazy high it is until you get your bill. The move-out fees are ridiculous, and they will find any reason to withhold your deposit. I sent evidence that a particular modification was there before we moved in, but they ignored it. I don't feel like fighting with them. 

All in all, it's a roof over your head. But it's a lot more expensive than the monthly rent makes it seem, and you would come out ahead finding a private landlord.",4,0,0
f3EB9iX6D0zMeI2dS7u-9w,2tiVR0V-KMiK429O_JyGBA,7sPNbCx7vGAaH7SbNPZ6oA,3,2015-10-03,"I will say it was good, but it wasn't great. 

There were quite a few people when we came in. The place looked packed but there is a smaller room right off to the side with more tables. 

Our server was having an off night. They were forgetting stuff or bringing out items that weren't ordered. Somewhat frustrating. 

Don't be surprised by how weird the menu is... They make all of the burgers sound overly complex, but it's not that crazy. I personally liked the wagyu burger with lettuce, cheese, and tomato. 

We didn't try the shakes. Next time! 

Overall it was a different experience, but we'll be back!",2,0,0
4fkIfffRfbNVn8_PNQotpQ,T_AZr8vT0qCk-XUrQWswWA,C_-m046Xq_t7zXum6m-8Zg,1,2016-04-08,"We moved in to Ensemble Senior Apartments about a year ago. They've since changed managers at least twice now, that I know of. If you're lucky to be among a few nice and friendly neighbors down your ""hallway"", then it's bearable. But if you're unfortunate enough to be next to a very rude neighbor with 2 small dogs who can't be controlled by their owner, and people who always make it a point to slam their doors shut - then your life would be miserable here. They have no breed restrictions. I've seen 2 pitbulls on the first floor and a large bulldog\/pit bull mix I think - scared the heck out of me with that blank stare ""in your face"" type of thing. But nothing compares to our neighbor's dogs who've barked and growled at us, and have barked down anybody who comes close to them. Made a formal written report to property management - took them 2 weeks to email me a letter that we're pretty much on our own as far as this incident goes. What was once a brand spanking new - high end looking complex, has now turned into dog pee stains all over the place, and hallways smelling like dog chow or something else fowl. They'll have cleaning people make it smell halfway decent, but it doesn't last long and it smells nasty all over again. Entrance\/Exit doors are not strategically put, only 2 elevators in a 180 or so apartment units - hotel looking type of thing. They haven't quite figured out in a emergency\/fire situation how they're going to get the people with disabilities safely out of the building. I agree with Amanda A. - STAY AWAY FROM OVATION - particularly - Ensemble Senior Apartments! The only pluses are: all utilities paid and rent pricing are lower than others for what you get.",17,0,0
KWnLlT4VN9g7MFxT0EJmtw,IWk-lrqfpuvARB6-FFVCag,9CW-rlhVXRSWj2iOnBIONw,4,2016-05-01,Good fun! Have never been and it was what we expected. Our recommendation is to take an Uber or a cab. We tried to walk from the last bus stop on the strip and it was pretty far. The girls working were nice and we were able to complete the room with only two clues! Have fun if you go.,0,0,0
XKCydv8c3E1mDyW0nSTXGg,8KHW33SLLDXkOVUG4ibGZg,47me-6Zme7RYR0zEonfaHg,2,2017-03-27,"I visited this restaurant on the evening of 3\/26. Upon entering the hostest was fantastic,kept up conversation and seated us quickly. The food and the gauchos really were the only thing that ended up making the experience anything near worth the prices paid for the dinner. It is expensive to say the least and for my money I expected far better service. Our waitress was seemed to be the human equivalent of Eeyore. She seemed completely uninterested in her job and us for that matter. Our drinks we're never full throughout the experience. Also for it being out first time there you would think she would have checked to make sure we we're having a good time and understanding everything going on properly, but no. She would go into the back where I can only assume she was sucked into a gravitational singularity that only she was effected by. When she finally resurfaced after we had been finished for a good fifteen minutes she offered us desert which I was happy to hear about, Went away to get the tray, which tool another ten minutes, when she returned she slammed the tray onto the table and my boyfriends cell phone scratching the screen and not even attempting to apologize. After making my decision upon desert she did the only thing she did with any speed throughout the entire night which was rush us out of the table. I assure you her tip reflected her service and even though I live very close to this location, I assure you myself and my family will make the drive to their other Ohio location. Sadly what could have been a fantastic experience was absolutely horrid due to terrible service. I would have let the manager know except for the fact he only stopped by our table once at the beginning when I wasn't even at the table. I will not return to this location due to service, but look forward to trying their other location. The food overall was truly deciduous and my drink was fantastic, so at least there was that.",0,1,0
YZcpVNd94hBx-6OU5swtDw,n8-uoOkfWoixB_Z_EpgtmA,003QzJjq0FYALjyFxKT2tA,4,2007-01-07,"Wer in die Nähe kommt oder am besten ganz in Scarborough Urlaub macht, sollte den Besuch im Cafe auf keinen Fall versäumen! Von Giulian Alonzi 1945 eröffnet ist die Einrichtung bis heute fast unverändert.
Die langen Schlangen im Sommer sind berechtigt und das Warten darin jede Zeit wert, denn man bekommt hier wohl das beste und prämierte Eis ganz Englands.


 Ein Slogan von den vielen, die an den Wänden zu lesen sind, lautet: 'Get your vitamins the easy way, Eat ice cream every day.'!",0,0,0
vNFrmYAbd-ZVbYlGdgSZcg,3fBR3_S82ewIsUfsknR4rw,e0CTLPxTnFEQSqQ1FJUqog,1,2012-09-01,"ZERO STARS...HORRIBLE location, HORRIBLE customer service others were complaining about being charged for something then charged again...My problem was I use a Visa Debit & never had problems anywhere else but FOX needed to do a credit check & I didn't even realize it...& the man says I am sorry but we will not let you rent a car please take shuttle back......***Don't go there****  Payless gave me a car for less no hassle.",0,0,0
-L7PqrbNwRUaq0OlSEHOIQ,yi_4YTVS6XL7s5atKPbmpA,ZDvS8DtnkYa8jY703MflEw,2,2015-01-18,"Burger is $5.49 now!
Less than a year ago, it was $4.99....year before that $3.99.

And the federal government says there's no inflation!",2,3,0
PDocGd1hxQOuU9OWmfo1_w,aUYYeI0ufTZukgsqiLycTA,mzq_UgBRWsxTjb7oBNajWA,2,2015-07-10,My drink was good. Wasn't hungry so just ordered pub fries. They were given to me within minutes of ordering so basically I got someone's screw up order because they weren't even hot. What a joke will go somewhere just because I didn't have my husband with me. I didn't order enough for them to care,1,0,0
